epoch,batch,d_loss,g_loss,l1_loss,const_loss,cat_loss
1,1,1.382798433303833,58.97475814819336,58.42959976196289,0.011849595233798027,0.0688488781452179
1,21,0.8539083003997803,15.72658920288086,14.381909370422363,0.002632188843563199,0.061902549117803574
1,41,1.153035044670105,13.207517623901367,12.601405143737793,0.0016097543993964791,0.05486179515719414
1,61,0.9833800792694092,12.860475540161133,12.15336799621582,0.001421225955709815,0.0484653078019619
1,81,0.8567056059837341,12.250186920166016,11.363849639892578,0.0017592363292351365,0.0442136712372303
1,101,0.8411180973052979,11.885767936706543,10.921245574951172,0.0030360654927790165,0.04017135128378868
1,121,0.9564236402511597,12.180481910705566,11.109518051147461,0.0030912691727280617,0.037117522209882736
1,141,0.7197452783584595,11.646251678466797,10.656242370605469,0.005558764562010765,0.03380518779158592
1,161,0.6687959432601929,11.921072959899902,10.78520393371582,0.003033980028703809,0.03160092979669571
1,181,0.6085755825042725,11.802820205688477,10.695714950561523,0.00417782599106431,0.029445553198456764
1,201,0.7080134153366089,11.070798873901367,10.358379364013672,0.005109502002596855,0.02729950286448002
1,221,0.577523946762085,11.533287048339844,10.665639877319336,0.0038037169724702835,0.025923101231455803
1,241,0.5493728518486023,10.810845375061035,9.776975631713867,0.004193868953734636,0.0246780663728714
1,261,0.6871936917304993,12.090143203735352,10.780923843383789,0.0047052460722625256,0.02401852421462536
1,281,0.7229921817779541,10.897974967956543,9.914164543151855,0.005043354816734791,0.022818878293037415
1,301,0.7034448385238647,11.248827934265137,10.345315933227539,0.006495379842817783,0.021895920857787132
1,321,0.5720933675765991,12.008807182312012,10.914196968078613,0.004071207717061043,0.021333470940589905
1,341,0.6506105661392212,11.942790985107422,10.53294563293457,0.004740410018712282,0.02080869860947132
1,361,0.5249906182289124,12.041616439819336,10.769740104675293,0.00501836696639657,0.020382367074489594
1,381,0.5689469575881958,10.051664352416992,9.115137100219727,0.006400289013981819,0.019618937745690346
1,401,0.5418557524681091,10.382558822631836,9.262859344482422,0.0050281742587685585,0.01936962641775608
1,421,0.5585303902626038,9.818706512451172,9.096772193908691,0.008353812620043755,0.019050462171435356
1,441,0.6548389792442322,9.136013984680176,8.288765907287598,0.010142108425498009,0.018722256645560265
1,461,0.7315347790718079,9.118364334106445,7.9114766120910645,0.009141020476818085,0.018587803468108177
1,481,0.6558447480201721,9.470460891723633,8.588363647460938,0.008446995168924332,0.0180953461676836
1,501,0.6005368232727051,9.304253578186035,8.541512489318848,0.01116149965673685,0.017942776903510094
1,521,0.5848807692527771,8.59317684173584,7.692440509796143,0.0106399180367589,0.017818301916122437
1,541,0.5503362417221069,9.816251754760742,8.810368537902832,0.008877631276845932,0.017619365826249123
1,561,0.5853073596954346,9.088969230651855,8.33478832244873,0.01128620095551014,0.017408160492777824
1,581,0.6319851279258728,8.700973510742188,7.874168395996094,0.00957427453249693,0.017241595312952995
1,601,0.5804911851882935,9.00706958770752,8.087114334106445,0.006940643768757582,0.017151787877082825
1,621,0.6115906834602356,8.411975860595703,7.410189628601074,0.011123419739305973,0.0171660166233778
1,641,0.5941463708877563,8.429205894470215,7.663291931152344,0.007939023897051811,0.017060577869415283
1,661,0.5356405377388,8.513432502746582,7.739309787750244,0.007965382188558578,0.016834307461977005
1,681,0.5332514047622681,9.027800559997559,8.040067672729492,0.0058717913925647736,0.01687094010412693
